x1	y1		y2		y3
0.	0.723722	0.435563	0.369672
0.25	0.727512	0.400062	0.355721
0.5	0.727332	0.390671	0.351431
0.75	0.727564	0.400073	0.355682
1.	0.723827	0.435585	0.369588

