x1	y1		y2		y3
0.	0.737386	0.737386	-0.294391
0.25	0.782034	0.782034	-0.265613
0.5	0.779853	0.779853	-0.264338
0.75	0.782034	0.782034	-0.265613
1.	0.737386	0.737386	-0.294391
