x1	y1		y2		y3
0.	0.440442	0.440442	-0.223277
0.25	0.466553	0.466553	-0.207239
0.5	0.464166	0.464166	-0.205749
0.75	0.466553	0.466553	-0.207239
1.	0.440442	0.440442	-0.223277

