x1	y1		y2		y3
0.	0.600196	0.359001	0.289994
0.25	0.554745	0.424799	0.224758
0.5	0.548261	0.437877	0.205768
0.75	0.556449	0.424312	0.225598
1.	0.603698	0.361043	0.291558

