x1	y1		y2		y3
0.	0.587787	0.356694	0.31344
0.25	0.538427	0.409751	0.272292
0.5	0.528905	0.421405	0.260465
0.75	0.538171	0.409662	0.272486
1.	0.587176	0.356484	0.313944

