x1	y1	y2		y3
0.	1.23478	0.723731	0.458404
0.25	1.20567	0.662421	0.389783
0.5	1.18987	0.655992	0.368909
0.75	1.20457	0.661835	0.385936
1.	1.23286	0.721042	0.450687

