x1	y1		y2		y3
0.	0.698547	0.405838	0.199212
0.25	0.648418	0.424283	0.116551
0.5	0.635456	0.432632	0.0923696
0.75	0.648171	0.424306	0.113037
1.	0.698336	0.404393	0.192051

